x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47,x48,y48,z48,x49,y49,z49,x50,y50,z50,CATG
10.084685,-6.4142623,-2.2841382,9.136553,-5.9282246,-1.3048798,9.794978,-5.834848,-2.1069617,14.696059,-5.1452966,0.67757976,12.998518,-10.0368,2.8396099,12.024048,-12.356853,-0.7302538,9.004868,-10.027223,1.9680939,6.6967864,-8.865999,-0.043096945,-0.38547826,-7.161276,-1.211503,2.6720107,-8.296163,-0.8092649,5.3248672,-10.589877,-0.7134939,12.749514,-14.159741,-1.9537282,12.933872,-5.731894,-2.813273,9.972155,-4.862772,-0.27294734,10.065532,-6.074275,1.2905141,15.239559,-6.301731,-1.838803,11.748707,-11.770255,0.8547561,7.091842,-13.032038,2.1668186,6.648901,-10.30017,-0.89545876,3.179597,-8.775017,-0.4189981,1.0127783,-6.8428373,-0.43575802,2.3463893,-9.79019,1.3144568,11.770255,-11.399142,-2.300898,10.118205,-9.167678,4.63771,10.022434,-6.5148215,-2.3056867,9.323306,-7.2019787,0.22745611,13.094289,-5.209942,-0.4932206,13.479767,-9.694419,0.4166038,11.411114,-11.406325,3.0096035,8.351231,-11.561953,2.3535721,6.5842557,-9.320911,0.24900457,-0.16759923,-8.310528,-0.45730647,0.7853221,-8.118986,-0.33519846,6.464542,-11.22436,-0.818842,12.77585,-11.566742,-2.073442,9.253872,-6.265817,-1.1779832,8.166871,-6.699181,-1.8268317,10.872402,-7.683228,0.9026416,14.629019,-5.540352,-1.5754328,12.13179,-8.662486,-0.7015225,10.237919,-12.874016,1.3814965,8.475733,-8.89952,0.5889916,3.8212626,-7.9418097,-1.0965779,2.1500587,-8.755863,-0.38068968,3.806897,-8.545167,1.2737542,8.224334,-9.938635,-1.185166,10.810151,-9.052753,-1.228263,9.222747,-5.1189594,-2.0542877,8.854029,-6.30652,-1.3407938,12.895564,-5.296136,-1.5658557,Walking
12.409526,-11.549982,-4.1013927,11.487731,-6.5220046,1.4413534,10.412702,-7.16367,-3.4621215,11.988134,-6.4573593,1.1109436,15.965024,-4.4054656,1.1205206,14.099884,-8.298556,0.40463245,11.135772,-13.618635,1.3647367,7.929838,-9.955395,1.175589,4.0343533,-8.638543,-0.37111259,0.9577099,-7.963358,-1.4844503,3.4549387,-8.542772,0.9864412,8.739103,-10.934653,-2.439766,9.751882,-9.349643,0.52913475,10.23313,-7.8723755,-3.0622776,12.342486,-7.6066113,-0.8284191,15.356878,-4.479688,-0.98404694,14.535643,-8.051947,-1.2713599,13.328928,-12.883593,-0.18914771,9.5244255,-11.008876,0.7206767,6.854809,-9.354432,-0.16759923,2.727079,-8.494887,-0.9984126,1.5443072,-8.595447,0.72785956,5.664854,-9.926663,0.28970724,11.174081,-11.569136,-5.5954204,9.565128,-7.429435,0.2777359,11.636175,-9.490906,-2.0351336,14.487757,-4.824464,-0.7039168,15.514901,-5.2027593,-2.5714512,14.135798,-10.063137,-0.7733508,11.018453,-13.814965,0.27055305,8.162083,-10.534809,-0.15802214,2.9329867,-9.093455,-0.85236186,0.84039044,-7.5276,-0.34716985,4.2115293,-11.020847,-0.9122187,10.922682,-11.691244,-3.5914123,10.2091875,-9.14613,0.4668836,11.293795,-8.662486,-2.971295,13.137386,-7.4533772,-0.7134939,16.498947,-4.7693954,-2.0902019,14.401563,-8.561927,-1.23784,12.103059,-15.579546,0.6201172,8.61939,-10.776631,0.42139238,5.593026,-9.423865,-0.019154198,2.8731298,-8.55235,-1.0319325,0.045491222,-11.449422,-0.05027977,9.653716,-11.418297,-2.0590763,12.854861,-10.752688,-2.7318676,12.565154,-6.4405994,-1.3144568,11.590684,-7.0894475,-0.6344828,12.902747,-5.29853,-0.05027977,Walking
11.676878,-7.9561753,0.6488485,14.025661,-4.8986864,-1.4485363,14.95464,-6.141315,1.8699286,13.968199,-9.876384,1.2785428,10.285805,-11.4997015,-1.5299416,8.408693,-10.348056,-1.0941836,2.317658,-8.427847,-0.3902668,-0.77574503,-7.362395,0.4668836,5.6145744,-9.905115,-1.9178141,12.546,-11.95222,-2.4541316,9.852441,-6.7446723,-0.043096945,9.972155,-7.204373,-2.6863763,12.543606,-7.003254,0.4740664,15.7327795,-4.879532,-0.26097596,12.802187,-7.85801,-1.6017698,11.104647,-12.622617,1.7095122,8.303345,-10.187639,0.9241901,4.3695517,-9.091062,-0.23463893,1.2426286,-7.7861814,-0.61293435,5.2410674,-9.60583,-0.7589851,8.640938,-10.9490185,-1.8483802,9.301758,-7.0128307,-1.4509305,9.325701,-7.103813,-2.928198,13.108655,-7.5515428,-1.3575538,16.345715,-4.580248,-1.0127783,13.367236,-7.680834,-1.1971374,12.754302,-11.751101,0.27294734,9.294575,-8.6433325,-0.05027977,6.8093176,-9.514848,-0.48843205,0.4956149,-8.147717,-1.2354459,2.456526,-8.375174,1.759792,7.1924014,-9.93624,-2.0183737,12.052779,-10.099051,-2.9305923,10.6497345,-4.8148866,-2.0590763,10.192428,-6.064698,-1.951334,12.311361,-4.3192716,-1.6352897,13.565961,-6.7853746,-1.9704882,12.320938,-10.082292,-0.28970724,8.427847,-10.807756,3.2466366,6.969734,-7.92505,-0.46927786,2.7127132,-7.142122,1.1205206,1.951334,-6.794952,0.21548474,6.124555,-9.1628895,1.6305012,10.609032,-10.362421,-3.067066,8.8324795,-5.705557,-3.8571768,7.4198575,-5.8851275,-3.6033835,11.552376,-6.342434,-2.8252442,14.475785,-5.487678,-2.7246847,12.555577,-11.042396,0.80208206,10.379181,-11.645753,1.4676905,Walking
5.2697988,-10.005674,-1.4676905,11.889969,-10.079897,-2.4613144,8.705584,-5.403878,0.08858817,7.881953,-5.786962,-0.66800267,11.32492,-7.4414062,0.41181526,15.478987,-6.998465,-0.7781393,12.981758,-7.5659084,-2.3655436,9.069513,-12.083905,0.24421602,6.1054006,-8.758257,0.71828246,2.8300328,-7.7766047,-0.73743665,2.4589202,-7.415069,-0.62251145,4.9872746,-10.31693,0.2466103,10.707197,-9.61062,-2.667222,8.741497,-6.4980617,0.7685622,8.073495,-5.6768255,-1.951334,10.178062,-7.1229677,-0.6105401,14.978583,-5.480495,-0.65363705,13.446247,-7.3049326,-1.5179702,11.691244,-12.174888,-0.21309046,7.429435,-8.494887,0.44533512,4.5515165,-8.942616,-0.09577099,2.073442,-8.636149,-1.2162915,3.5842295,-10.632975,-0.30167863,8.834874,-9.373586,1.0175668,9.730332,-6.9840994,-0.79250497,7.3384523,-4.860378,-1.4796618,7.16367,-7.269018,-1.525153,12.009683,-7.6090055,0.44054657,15.074354,-6.002447,-0.6392714,13.082317,-9.974549,-0.6847626,5.375147,-9.830893,-0.04070267,4.925023,-7.1229677,-0.7853221,3.6823947,-7.431829,-0.50998056,1.9130256,-7.745479,-1.1085492,6.409474,-11.016058,-0.62251145,11.2794285,-9.732727,-0.8834874,8.0687065,-4.745453,0.24182175,6.646507,-6.378348,-2.3559663,10.783813,-7.3169036,0.0047885496,13.7263775,-6.261029,-0.679974,12.828525,-6.5004563,-1.8172545,9.794978,-11.174081,0.29689008,7.6090055,-8.952193,1.1300977,4.642499,-7.9681463,-0.48843205,1.924997,-8.315316,-1.3671309,4.0151987,-8.988108,-2.2338583,8.461368,-10.568329,1.3551595,10.156514,-8.590658,-1.3407938,7.57788,-6.201172,-1.2426286,9.091062,-7.108602,-1.7023294,Walking
2.9234095,-8.645726,1.8148603,8.411087,-9.150918,-3.79732,9.926663,-8.806143,-3.1125572,7.8364615,-6.237086,1.8076775,9.567522,-8.028004,-4.9537544,12.998518,-6.0694866,-2.1021733,16.118258,-7.6904106,-0.94095,12.538817,-9.560339,-0.7039168,7.946598,-11.770255,0.37350687,6.2873654,-8.425453,0.5506832,2.6504622,-7.7167478,-1.1803775,1.376708,-7.2953553,0.36871833,5.454158,-11.071127,-0.14126222,12.227561,-10.788602,-3.0335462,8.207574,-5.0614967,-2.7390504,7.953781,-6.7853746,-2.3583608,10.228342,-7.101419,-0.7829279,13.905948,-6.055121,-1.2210802,13.314562,-9.454991,0.08858817,11.020847,-12.498115,0.38547826,7.101419,-8.45179,1.3024855,4.314483,-7.266624,-1.1277034,2.6696165,-7.7574506,-0.047885496,4.3887057,-8.559532,0.43575802,7.0439563,-10.292988,0.54350036,10.33369,-9.165284,-2.2961094,8.442213,-4.642499,-1.9537282,8.399116,-6.7398834,-2.264984,13.180483,-6.656084,-0.8140534,14.049604,-7.5659084,0.56265455,11.858843,-9.486116,-0.035914123,7.8340673,-9.953,0.9385557,5.0591025,-7.2450757,0.65842557,1.8914771,-7.666468,-1.8747171,2.944958,-7.4845033,-0.47167215,6.117372,-9.632168,-1.2306572,9.881172,-10.261862,0.0071828244,8.360807,-4.652076,-2.056682,7.5874567,-4.8579836,-1.1540405,11.593079,-7.283384,-3.624932,15.287445,-8.861211,-0.6895511,11.451817,-9.763853,0.29210153,6.5627074,-10.369604,1.4317763,3.9792848,-7.982512,-0.21309046,3.2514253,-8.837268,0.18914771,3.684789,-9.933846,-0.53871185,5.7797794,-7.266624,0.7398309,9.864412,-10.750294,-2.588211,9.3280945,-6.3472223,-1.4652961,9.543579,-7.1660647,-2.0494993,Walking
3.7518287,-11.164503,-0.679974,11.712792,-10.170879,-2.875524,7.5419655,-5.8252707,-1.0486923,8.334471,-7.3671837,-3.5938065,12.469383,-7.448589,-0.18675344,15.948264,-6.057515,-1.8364087,12.146156,-8.46855,-1.3407938,9.871595,-12.313755,0.34956414,8.535589,-9.636956,2.126116,3.1365,-8.983319,-1.3838909,-0.31604427,-8.329682,-0.77574503,8.267431,-10.575512,-2.8707354,9.838076,-10.745505,-0.42139238,8.887548,-5.138114,-2.578634,9.565128,-7.6736507,-1.2186859,15.215616,-5.3296556,-0.7206767,13.8006,-7.257047,-0.71588814,12.342486,-8.736709,-0.26337022,11.104647,-11.214784,0.6488485,8.581081,-10.371999,0.09337672,1.7406378,-9.246689,1.1157321,0.43096948,-6.998465,-1.1420691,4.989669,-9.799767,-2.0183737,11.025636,-11.387171,-2.9090438,9.955395,-7.1924014,-1.6568382,8.581081,-6.91706,-2.7151077,11.387171,-7.2426815,-0.29210153,15.64898,-5.0567083,-0.25379312,13.530047,-8.482916,-0.21787901,11.523644,-14.533248,0.18196489,9.313729,-9.4932995,1.1827718,4.398283,-9.735122,-0.91700727,1.1277034,-8.3679905,-0.89545876,2.925804,-9.761458,-1.1205206,8.988108,-10.486923,-1.5634614,10.13736,-8.813326,-2.1644244,9.361614,-6.88354,0.05027977,11.109435,-7.728719,-2.310475,14.049604,-5.28177,-0.38787252,15.158154,-6.7063637,-2.2099156,12.670503,-12.407132,0.17238778,7.8963184,-10.039194,-0.07422252,6.742278,-9.270632,-0.05027977,3.3160706,-9.490906,-0.8930645,2.0878077,-8.300951,0.88109314,4.5946136,-9.950606,0.17957062,9.337671,-11.581107,-2.5906053,8.8085375,-5.7366824,-0.57223165,8.473338,-8.135746,-2.719896,12.572337,-7.6712565,0.29689008,Walking
3.0790374,-8.6984005,-2.7486274,1.5610672,-6.6153812,1.8459859,3.7829542,-7.9944835,-2.1332989,7.3815494,-9.960183,-0.35674694,11.595473,-10.56354,-0.6656084,8.2027855,-5.2937417,-3.512401,7.1301503,-5.7295,-1.9154198,10.211582,-7.362395,0.038308397,14.19805,-5.9904757,-1.56825,11.973768,-8.707977,-0.18435916,10.616215,-11.803775,-0.05027977,7.8891354,-8.186026,1.3814965,4.9154463,-7.692805,-0.7996878,2.3296294,-7.455772,-0.50758624,4.8388295,-9.107821,-0.05506832,7.1157846,-9.991309,1.0941836,10.688043,-9.380769,-1.1612233,7.6473136,-5.523592,-2.3846977,7.9944835,-7.8173075,-0.6201172,12.340093,-7.0080423,-0.7877164,15.234771,-6.7638264,-1.8723229,12.6010685,-9.620196,-0.11971374,8.356019,-11.729552,1.4652961,6.651295,-8.976136,0.19393626,2.9497466,-7.6353426,-0.86193895,1.7621863,-7.881953,-0.49082634,3.8021083,-10.122993,0.76137936,10.94423,-11.528433,-2.2027328,9.354432,-5.734288,-2.8084843,7.7766047,-7.2546525,-0.35914123,10.817333,-7.240287,-0.56265455,14.614654,-5.995264,-2.1620302,12.816553,-8.796566,-1.2857256,11.88518,-12.361641,-0.31604427,9.402317,-10.733534,2.1572416,5.784568,-9.57231,-1.0055954,-0.723071,-7.5084457,-0.6703969,2.2170985,-7.7047763,-0.7685622,7.4461946,-12.138973,0.4166038,12.565154,-9.4932995,-3.1317115,7.448589,-6.1820173,-0.8834874,6.186806,-7.439012,-1.6927522,9.943423,-7.867587,-0.38787252,14.020873,-7.170853,0.09577099,10.424672,-8.018426,-0.14126222,8.973742,-12.064751,-0.679974,8.095043,-8.786988,1.1061549,5.7127395,-8.825297,-0.25139886,0.28970724,-8.377567,-1.1300977,2.169213,-8.89952,0.4956149,Walking
2.5211713,-6.854809,0.07422252,2.0806248,-7.290567,-2.456526,6.996071,-10.314536,0.723071,12.737542,-10.527626,0.58420306,10.082292,-5.854002,-2.221887,8.195602,-6.577073,-0.3519584,9.852441,-5.5547175,-0.339987,14.19805,-5.949773,-2.7055306,12.083905,-9.715967,-0.057462595,9.498088,-12.3257265,1.2234744,7.6736507,-8.648121,0.9888355,3.8930907,-8.391933,0.41181526,2.9665065,-7.125362,0.600963,3.0886145,-8.217151,1.8172545,7.1995845,-11.0352125,0.6201172,10.05356,-9.900327,-4.757424,8.253065,-7.1971903,-2.6528566,9.110215,-7.455772,-3.1987512,11.289005,-6.3304625,-4.067873,12.565154,-9.158101,-1.5730386,8.719949,-10.807756,4.4126487,8.411087,-12.486143,0.7350424,6.632141,-8.502069,0.90024734,2.135693,-6.8284717,0.035914123,2.7510219,-7.2714124,-0.4956149,5.4900723,-10.281016,-0.37111259,11.468576,-9.126976,-1.5826156,8.921068,-6.4860907,0.22027329,7.290567,-5.7175283,-2.9210153,7.7311134,-6.6776323,-1.5275474,13.012883,-6.593833,-0.88109314,15.950659,-9.759064,-0.81644773,8.231517,-11.238726,4.9010806,7.0798707,-9.857229,-0.22027329,6.091035,-7.843644,1.5083932,2.9473522,-7.161276,0.047885496,2.403852,-7.022408,-0.51955765,4.6233444,-9.967366,1.1109436,12.1054535,-9.687236,-2.351178,9.871595,-7.3743663,-0.03351985,8.099832,-4.7502413,-2.5714512,9.402317,-6.689604,-0.8092649,13.13978,-6.2586346,-1.6616267,14.119039,-8.116591,-0.52674043,11.506885,-11.10704,0.62251145,7.903501,-9.440625,1.3647367,7.0702934,-7.6688623,0.038308397,1.6544439,-7.965752,-0.6368771,1.5730386,-8.056735,0.076616794,6.32328,-9.907509,-0.05506832,Walking
1.6017698,-8.375174,1.2354459,8.40151,-9.766247,-2.9425638,12.069539,-11.121407,-0.043096945,10.271439,-7.1325445,-1.4293821,8.851634,-7.929838,-5.8755503,10.714379,-6.596227,0.29689008,14.315369,-6.768615,-2.0806248,11.717581,-9.522031,-0.21309046,9.883567,-12.304178,0.45491222,8.197997,-9.763853,-0.44772938,3.6608462,-8.638543,-0.016759925,0.32562137,-7.7095647,-1.3000913,4.333637,-9.842864,0.49082634,11.006481,-11.229149,0.5698374,10.058349,-7.728719,-1.4581133,7.9178667,-6.8165,-1.1731946,9.265843,-8.130958,-0.57223165,13.264282,-7.6305537,-0.4285752,13.843697,-8.818114,-0.44533512,10.491713,-11.511673,2.8108785,7.922655,-12.146156,1.6065584,6.56989,-10.431855,1.6328955,3.545921,-8.4781275,0.44294083,0.26097596,-7.407886,0.035914123,3.7422516,-10.199611,0.035914123,11.660118,-11.032818,-4.7191157,9.002473,-6.7853746,0.1699935,7.620977,-8.411087,-2.3152637,9.627379,-7.352818,-1.3144568,13.843697,-6.5363703,-2.3344178,13.015278,-9.445415,-0.72546524,11.298583,-13.204426,0.057462595,7.927444,-10.017646,1.1731946,6.0048413,-8.473338,-0.05027977,2.5929997,-7.23071,-0.29689008,2.3320236,-8.181237,-0.4764607,5.236279,-9.972155,0.9289786,9.799767,-11.01127,-3.3400133,8.344048,-7.2019787,-1.3168511,9.972155,-9.3280945,-0.36392978,14.18129,-6.4190507,-1.6855695,14.693665,-5.7462597,-2.8779182,11.758284,-9.177256,-0.23463893,10.570724,-14.463814,0.019154198,8.830086,-10.371999,1.5227587,5.358387,-9.330489,0.05985687,1.7478206,-7.884347,-0.32562137,0.8140534,-8.004061,-0.6440599,7.927444,-11.133378,-0.40463245,11.619415,-11.150138,-1.0391153,Walking
9.42626,-6.960157,-1.1109436,10.458193,-5.482889,-2.8276386,14.142982,-8.083072,0.44772938,12.538817,-8.9498,4.5012364,9.80695,-13.944257,-2.4852571,7.848433,-9.39274,2.403852,4.252232,-7.8268843,0.90024734,-0.65842557,-6.1652575,-2.011191,2.4158232,-7.5419655,-0.7781393,9.165284,-13.039221,2.1931558,12.883593,-9.407105,1.6951466,8.638543,-7.292961,1.1061549,8.473338,-8.454185,-1.1205206,11.229149,-6.1532865,1.1827718,14.140587,-8.006455,-0.52674043,13.024855,-10.968173,2.5762396,9.261055,-11.573924,-0.81165916,7.024802,-9.304152,-0.54350036,2.2194927,-7.7837873,-0.45012367,0.845179,-7.283384,-0.4956149,4.063084,-10.218765,-1.0319325,11.083098,-10.314536,-0.2561874,9.313729,-8.770228,1.1037607,8.554744,-9.265843,-0.8044763,10.388759,-8.470944,-0.14126222,13.733561,-7.23071,-0.03351985,15.143788,-6.675238,-0.05027977,12.711205,-13.242734,0.57223165,10.491713,-13.558778,1.541913,7.0559278,-12.107848,-0.26097596,-0.4740664,-8.437425,-0.5219519,0.17957062,-6.821289,-0.45970076,5.238673,-11.248303,-1.0079896,12.127002,-12.818948,-3.9050622,10.328901,-8.437425,-0.51716334,9.852441,-9.158101,-0.9194015,11.992923,-5.9114647,-0.61293435,14.18129,-5.6768255,-2.49244,12.735147,-9.763853,0.33519846,10.08708,-14.911544,0.60335726,7.520417,-10.728745,1.3024855,4.532362,-9.217958,0.057462595,3.5171897,-7.0511394,-0.51955765,2.1811843,-8.035186,0.50998056,4.7741838,-9.991309,-1.8603516,11.368017,-12.052779,-3.258608,10.73114,-7.637737,-1.3695252,11.133378,-8.356019,-1.8795058,12.907536,-5.305713,-0.2681588,14.75831,-7.702382,-1.9202085,Walking
1.4916332,30.143919,12.304178,-0.045491222,3.2801564,3.4046588,2.6863763,-3.6273263,-1.1731946,2.0159793,-4.6472874,-0.11492519,45.752197,31.384153,1.8651401,-3.6967604,10.393547,-3.8045027,-4.3695517,2.6720107,2.456526,-1.9369683,6.0886407,1.5395187,37.300407,29.552534,-3.6823947,3.0886145,-1.2881198,2.205127,1.4557191,-6.119766,-1.6616267,-0.339987,-5.8324533,-5.5738716,57.405132,37.733772,-0.021548472,-4.1947694,4.6281333,-5.664854,-3.78056,1.2234744,1.8627458,-4.7717896,20.803854,6.7734036,17.698479,10.101445,-2.5570855,2.2170985,-5.6768255,-2.3200524,1.4437478,-8.523619,-0.5961744,15.431101,14.415929,-7.937021,2.3727264,18.373665,3.902668,-8.200391,2.2985039,-0.052674048,-3.7159145,1.1181264,1.5969813,31.56133,41.79446,19.647419,2.7486274,1.8651401,2.7677817,2.47568,-4.515602,-1.4485363,-3.2346652,-7.905895,-3.2777622,32.78241,17.667355,-3.1915684,1.5562786,15.926716,-0.4740664,-7.702382,1.2138973,0.81644773,-3.634509,1.7550035,2.8084843,54.04836,37.025066,11.538011,3.407053,-2.056682,1.1037607,0.89067024,-6.517216,-1.498816,0.5027977,-6.572284,-3.3136764,47.12651,33.15831,5.94259,-2.3823035,6.9553685,-3.1436827,-7.2594414,-0.11971374,2.954535,-4.2378664,13.53723,4.932206,27.419235,14.863658,-7.431829,4.309695,-3.512401,-1.9728824,-3.0981915,-8.810931,-2.7390504,4.767001,0.38068968,-8.27222,10.26665,20.758362,17.782278,-6.064698,2.3823035,-2.185973,-4.3599744,0.71828246,1.7789462,14.763099,31.659496,21.170177,1.7047237,1.8723229,-1.3120626,-0.026337024,-6.936214,-0.9026416,1.089395,-7.764633,-3.840417,Running
-0.36392978,-7.0607166,0.102953814,2.0973847,-6.028784,-10.151725,20.29148,24.105558,13.283437,-3.684789,3.9888618,-3.5076127,-6.3975024,0.6608198,-1.063058,-1.3288225,17.212442,8.667274,21.886066,12.296995,-8.169266,4.07745,-5.0591025,-1.8411974,-1.8914771,-8.063917,-2.9425638,11.8301115,6.6872096,-4.6496816,2.657645,14.935486,4.0894213,-6.4932733,1.3000913,-1.6616267,-3.6009893,1.3000913,-0.10055954,35.059364,41.33955,23.399248,2.928198,-0.27294734,3.0694604,2.3463893,-7.4629545,-2.403852,1.8938714,-6.9003,-5.3679643,58.85846,32.744102,3.318465,-1.2474172,8.025609,0.7110996,-5.6935854,0.74222517,1.8747171,-3.5650752,3.1963568,-1.297697,47.32284,32.341866,-4.0104103,5.4685235,-2.7175019,1.0008069,-0.90024734,-9.06233,-1.9417568,4.146884,-4.2570205,-5.7199225,26.188578,20.85174,7.735902,-6.6800265,0.89067024,-3.510007,-5.4852834,-0.49082634,0.6081458,4.3599744,28.448772,16.027275,12.234744,3.7398572,-5.715134,3.337619,-7.922655,-2.3775148,0.011971374,-9.567522,-2.7893302,43.07061,30.926847,4.96812,-3.284945,8.518829,4.4725056,-5.0399485,1.4198049,0.25858167,-1.7909175,3.512401,3.2298768,54.23272,38.75134,11.356046,4.0032277,-1.0271438,-0.21548474,-2.439766,-10.254679,-1.1133378,4.5610933,-6.897906,-1.9106313,38.368256,32.258064,4.6041903,-3.7877429,4.40786,-3.5698638,-4.1564612,0.12689656,2.2099156,-0.35674694,10.886767,-0.35435268,25.901264,16.814993,-6.3831367,4.005622,-3.605778,-2.4708917,-1.3910737,-8.107015,-3.380716,8.099832,0.8284191,-6.7829804,5.4086666,15.953053,5.4158497,-6.3927135,2.631308,-0.6081458,Running
51.630142,28.293146,1.5131817,-4.3695517,5.3248672,-4.2618093,-2.928198,2.1835787,-2.6624336,-2.8108785,5.1261425,5.8851275,35.25809,27.455149,-5.1237483,4.348003,-2.9617178,1.9417568,-1.3551595,-8.40151,-4.731087,5.3033185,-2.9138324,-5.7175283,19.628265,24.206118,12.751907,-3.7159145,3.684789,-3.938582,-5.154874,0.2849187,2.1069617,-7.800547,14.72479,6.265817,18.780691,11.62181,-3.3663504,3.849994,-2.7127132,-1.7047237,-0.9696813,-6.5411587,-3.1412885,3.79732,4.4653225,-4.0989985,8.6433325,18.127054,8.679246,-6.9745226,0.6608198,-1.2210802,-2.7462332,2.5618742,0.3615355,25.98746,32.78241,18.194094,6.876357,3.2394538,3.7853484,1.2162915,-5.39909,-2.813273,2.8156672,-6.5603127,-3.634509,51.294945,29.91407,9.251478,-1.0462981,7.26423,2.2530127,-3.328042,1.7406378,-0.47167215,-1.4772675,4.948966,2.063865,39.153576,28.494265,5.31529,4.3767343,-0.3902668,3.9457648,1.9321798,-4.9441776,0.1987248,3.5890179,-6.387925,-3.3759274,49.429802,29.08565,1.6592325,-1.6281068,6.9649453,-1.1803775,-4.233078,2.1069617,2.0902019,-1.1708003,8.576292,0.6751855,30.632353,16.65697,-7.0726876,3.4286015,-4.163644,0.72785956,-1.3886794,-7.5084457,-1.7957062,4.163644,-5.1357193,-6.079064,23.262774,23.748812,-16.398388,-4.4725056,4.7143273,-3.15326,-5.707951,3.0287576,1.7550035,-3.5674694,18.632246,14.880418,17.91157,6.25624,-8.6984005,2.3846977,-5.008823,-1.6352897,-1.0079896,-7.7837873,-3.7254915,20.873287,9.522031,-0.13886794,-0.29689008,11.162109,8.743892,-5.7031627,2.935381,-1.1277034,-1.0199611,5.157268,1.3360053,Running
-3.3400133,17.585949,10.281016,11.028029,3.040729,-5.827665,2.743839,-5.054314,-0.03351985,-1.5897985,-6.9218483,-5.217125,25.51818,17.243567,6.325674,2.9856608,13.269071,7.4007034,-7.620977,0.9241901,-1.8795058,-3.1580484,1.6089526,0.65124273,52.633343,35.849476,24.33541,5.1883936,1.3551595,-0.076616794,2.4421604,-6.0503325,-0.88109314,-0.90503585,-7.350424,-3.5890179,58.525654,26.514198,0.53871185,-0.43336374,9.684841,6.4190507,-5.727105,2.1213274,1.5490957,-3.703943,2.4445546,3.2490308,53.20797,31.920471,8.667274,3.1436827,-1.6712039,3.1245286,-0.68236834,-7.7766047,-3.059883,1.4078336,-7.5683026,-4.288146,38.404167,30.493484,2.6097596,-3.0694604,5.305713,-5.133325,-7.0607166,-1.0510867,2.719896,-5.008823,11.600262,2.1644244,23.157427,13.336111,-0.69673395,1.8148603,-5.9186473,-0.35435268,0.23942748,-6.6345353,-4.0295644,3.9242165,-1.6975409,-8.4230585,10.865219,18.816607,15.02168,-6.9745226,1.8004947,-2.7318676,-6.0838523,1.3838909,0.4932206,6.4525704,25.731272,14.705636,16.005728,6.7853746,-3.4190245,1.5227587,-5.3296556,-2.743839,-0.49800915,-7.1828246,-3.727886,22.556463,14.46142,3.2825508,4.2019525,13.544413,5.106988,-4.113364,4.1181526,1.1157321,-3.11974,1.5562786,2.6360965,17.76073,32.147926,21.661005,7.699988,2.8874955,-2.4014575,0.10055954,-6.395108,-2.5666625,-0.28013015,-7.048745,-3.9505534,40.38423,18.297049,9.914692,4.4485626,11.186052,5.7989335,-5.504438,3.0191805,1.1444633,0.81165916,4.537151,1.5083932,37.259705,32.05455,14.119039,7.2354984,1.8962656,2.1141446,1.7119064,-5.403878,-1.7645805,Running
